,CDS,Labeling and mislabeling,Catastrophizing,Dichotomous Reasoning,Emotional Reasoning,Disqualifying the Positive,Magnification and Minimization,Mental Filtering,Mindreading,Fortune-telling,Overgeneralizing,Personalizing,Should statements
10,0.2047236712177714,0.019220452115450627,0.0006035430372349653,0.13248888778457546,6.750254311908743e-05,0.0007593720253196813,0.013738796521908335,0.00015781967744134658,0.014186615364684886,0.004292275064831505,0.0030287093462867095,0.0016790860572548807,0.04358446489512532
11,0.20475899857025698,0.0192526100311948,0.0006089777727765642,0.13231503180333606,8.064244984833231e-05,0.0007367434860963009,0.01377377967281403,0.00016724924348903466,0.014270658437834842,0.004249278078635201,0.0031098852735482827,0.0017019571120228864,0.04376473384413249
12,0.2049095187251205,0.01904073491134002,0.0005809031237527097,0.1328863912455492,6.771023053417605e-05,0.0007267311708213998,0.01362608173595911,0.00015750627687548407,0.014242312807000723,0.004258773684847802,0.0031006109044261804,0.0016599888363293216,0.043723025265460076
13,0.2050565038306828,0.019384740793870953,0.0005842717552879816,0.13284324191533534,6.806382450464777e-05,0.0007423653224106994,0.013556699703205492,0.00014812264674880326,0.014264917463683325,0.00420453253783829,0.003125088366128895,0.0017132186738272838,0.04360430341948097
14,0.20469560654425167,0.018981379364987908,0.0005999257840518771,0.13270168255583045,6.740794585957618e-05,0.0007403345774838796,0.01364401008239892,0.00016439237729734966,0.014211846718046855,0.0042863498405115675,0.0031100511549175414,0.0017086463834913336,0.04374020292889419
15,0.20384939511553796,0.018931808295085815,0.0005758456973189559,0.1320691965039245,6.216167889458721e-05,0.0007580901803390573,0.013676829181124452,0.00016402065288862719,0.014346109335990048,0.00433716663628854,0.0030889857337173922,0.0016664224199509268,0.04320461941134405
16,0.20385903989538037,0.019118256879276048,0.0006228135531737659,0.1319299071121718,6.823975348290725e-05,0.0007815384672039319,0.013650156015911404,0.00015047067898084273,0.014147514678082729,0.004306109521968475,0.003087185711051389,0.0016584373859220387,0.043318497226800805
17,0.20491189404774654,0.0191920112549414,0.0006266539092558646,0.13299485907674943,6.871336991148497e-05,0.0007471488713041471,0.013695244927375415,0.00016257529340451944,0.014260601088742648,0.0042973837069386865,0.003132573600875062,0.0016738848023433322,0.04335398945475976
18,0.20423868791452113,0.019012236054450897,0.0006204132227181113,0.1322971774762166,7.477894881823909e-05,0.0007859221473747021,0.01369641737755371,0.00016221472228712233,0.014230150001270002,0.0042258927195506415,0.003010973427235608,0.0016685153082541381,0.043515419848561186
19,0.20536882240211346,0.01908613239292613,0.0006143915873100308,0.13308144040287587,6.931516207627914e-05,0.0007602160842017466,0.01372866474007254,0.00014121143566360483,0.014296218179242438,0.004296100793824904,0.003098054448623083,0.0016994440268187825,0.04373026020405825
20,0.204385738158583,0.01907224245293659,0.0005970378932624153,0.13225155938206903,6.644809500389331e-05,0.0007366649242761884,0.013617791967674315,0.0001485341222593895,0.01431306630235228,0.0042608949813190316,0.0031284776599721765,0.0017932808328250842,0.04342709956186371
21,0.20436113443566817,0.019007320810083196,0.0005856355902330553,0.13236089296107728,7.385101303230114e-05,0.0007735924341655206,0.013743988028659723,0.0001458204953074463,0.014185779860095796,0.00431648417390857,0.0030329807734310946,0.0016641372283530817,0.04348253417658831
22,0.20420607217035974,0.019162547649075764,0.0005760097995791375,0.13202376705874133,6.32641995029248e-05,0.0007654868857334675,0.01361717246473704,0.0001454466756771989,0.01433860662525426,0.004292990642744085,0.003022843155004965,0.0016976166243768667,0.04375935482386375
23,0.20440974696426964,0.01913530589353505,0.0006039944109671445,0.1323940336487882,7.20234982006466e-05,0.000750736593706037,0.013663934044137144,0.0001530538787965556,0.014092285017246917,0.004284774697603655,0.0031123438940937978,0.0016912916908294585,0.04352702372588885
24,0.20501660971008484,0.01898265219441812,0.0006088950887061798,0.13277132981108694,8.148944140737142e-05,0.000749496736291071,0.013693624436894637,0.00015987006376937476,0.014252238746276553,0.004254132998558863,0.0031085867332708178,0.001733221149279782,0.043815969298514806
25,0.2043167683525536,0.019074792003639197,0.0005689364460715833,0.13233721277768393,6.947428511126807e-05,0.0007476264237180314,0.013754961957363771,0.00014763308322129115,0.014234274320160889,0.004274315095199922,0.003061170968255934,0.0016587095786494146,0.04344267828545323
26,0.20388412553767393,0.01906852336515882,0.0005960320689598471,0.1320845310535999,6.930873509380386e-05,0.0007403477306772285,0.013714507503003655,0.00015340068034845223,0.014075730229925889,0.004325874376400329,0.0031391528296127406,0.001650859596215491,0.04332947691102745
27,0.20483582470467052,0.01912801041174915,0.0005979945359035127,0.13280790060948097,8.531585660117238e-05,0.0007352894756786402,0.01378325276732848,0.0001470114408070129,0.014140343918689983,0.004278199536916008,0.003074208135563933,0.001699276668800022,0.04359843600409909
28,0.20450722232094118,0.019248226190255034,0.0005908312421761962,0.13257591135237448,7.370724299553765e-05,0.000763448156341985,0.013522962534103095,0.0001648221082311322,0.014114808234233656,0.0042995389953977186,0.003032006445848596,0.0016603515392641423,0.043489171045066416
29,0.20481889533613767,0.019096033929783037,0.0005687218795658148,0.1327666654329298,6.87330446772782e-05,0.0007722623096810613,0.01368072634532855,0.0001496556376766842,0.014297372255961303,0.004191119874250032,0.003055012657679,0.0016865071498206813,0.04356938627019742
30,0.20418867507614147,0.01900309506176169,0.0006074946781640404,0.13245920796778085,7.026439026152256e-05,0.0007626754446891526,0.0136779361938544,0.00013896677247053372,0.014102479247205268,0.0042553067674416765,0.0030990218254289604,0.0016694638261748474,0.04344947316894831
31,0.20450047555871598,0.019127840778491202,0.0006174441922526359,0.1324078074744777,6.872931657785379e-05,0.0007747582208330165,0.013772387078562744,0.00016001648788254163,0.014288415308912039,0.004262165266387938,0.0031129711329732994,0.0017276882234349817,0.04345853774526305
32,0.20432170883520961,0.019054090039822055,0.0006065882744561036,0.13224816609914083,7.227538201450196e-05,0.0007615358303389839,0.013626711706635729,0.00015795966134981052,0.014150488395145816,0.0042977401045045365,0.0030526683688038665,0.0016788007461350527,0.043749190267344064
33,0.20450158652391065,0.01916751269185199,0.0005822241175703785,0.13255538688217527,6.453567687661334e-05,0.0007501066088431962,0.013790769096185627,0.0001528922328793914,0.014337757857253337,0.0042211513546552,0.003110604911876809,0.0016413259528500644,0.043376875045138444
34,0.20457175575898584,0.01910599166112292,0.000592213233749514,0.1328174590528907,7.567133877349893e-05,0.0007514121111509707,0.01362934077365875,0.00015629427621600026,0.014224547297616703,0.004272873406516392,0.003150593972370792,0.0017132423258743768,0.04341347580024843
35,0.20457904906398933,0.019140630881343865,0.0006009043388044839,0.13234622727945258,7.030478785161656e-05,0.0007772795708703375,0.013625899015984055,0.0001545246696074415,0.014145009234413872,0.004325525145705785,0.003097080512400001,0.0016455384409013829,0.04361319387196425
36,0.20423686438706432,0.0190635091129386,0.000582668969111281,0.13232854403382852,6.26126644562e-05,0.0007621099765559096,0.01369739530911334,0.0001429576482150432,0.014299800921035619,0.004350948464006526,0.0031022311308217744,0.0016600672415648806,0.043393326652549816
37,0.2049414038887068,0.01913473377337793,0.0006015995046600609,0.13286733239407436,7.043759707810372e-05,0.0007620265103543139,0.013656998211681983,0.00015235803688772126,0.0143232683800473,0.004273904905868807,0.00317439717732764,0.001672665967772245,0.043612089501583004
38,0.20415840021143492,0.019125667905587916,0.0006016653654385875,0.13223613243810536,6.187640438529402e-05,0.0007781900630433898,0.013704239392777068,0.00016303845389991034,0.014266929122040433,0.00426862374542722,0.003119870693134514,0.0016746185878654056,0.043471518884564096
39,0.20445350857312417,0.019119681792075113,0.0005907259663930331,0.13253313527653673,6.347207434159914e-05,0.0007431125487085447,0.013439446111614961,0.0001607672411812497,0.014181943988946453,0.004238347873673804,0.003117810613500416,0.0017270179243121988,0.04350159771315605
40,0.20444708015595928,0.019163710593534604,0.0005922707805723369,0.13225497263454758,6.768204069261118e-05,0.0007725842514017871,0.013680459677425785,0.00014182557863750924,0.014195626927976419,0.0042744671026892405,0.0030712133697209415,0.0017212018577622346,0.043638584451167105
41,0.20446106825434449,0.019121441158484565,0.0005806666763807921,0.13245820320496274,6.875981723997914e-05,0.0007600677882449933,0.013788803597990323,0.00015337243919057674,0.014106482565844887,0.004288974622389558,0.0030671837730996644,0.0016710130803924076,0.043592009100265686
42,0.20464871543414395,0.01908959999490416,0.0006004261901509736,0.13246378345821766,6.945929549564351e-05,0.0007443610701993535,0.013869661784187828,0.00015404322433253242,0.014177730889137449,0.004298592197663114,0.003070586798086896,0.001734751544910252,0.043622230322256754
43,0.20455775803812812,0.019137431885147962,0.0006300016037889051,0.13242051565286211,7.539330691265745e-05,0.0007742030237215934,0.013699098867284227,0.00015388892323106446,0.014288755421742053,0.004244339775097571,0.0030735000485245796,0.0016748909620615427,0.04352623368734812
44,0.20442990949417647,0.01906582131165757,0.0006000084375371578,0.13278774496189077,7.385902957713393e-05,0.0007213626357444888,0.013684698100915372,0.0001546973199052598,0.014041548010412656,0.004329554210597934,0.003104648325054878,0.0016638053692920912,0.043256968781196184
45,0.20487033447455086,0.01907497368788204,0.0006056387509562246,0.1327049571820689,6.607600049045107e-05,0.0007433973481910893,0.013841750696192158,0.00015173120568401068,0.014309884734533066,0.004237340035663192,0.0031520582025633573,0.0017317044601202983,0.04367699469084525
46,0.20506497757827902,0.019358780348336223,0.0006018498540119238,0.13276744946494023,7.574145409967985e-05,0.0007483861284050165,0.013658178639733943,0.0001637278437795267,0.014190240984517764,0.004266582299764749,0.003145212722419428,0.0017129914284615088,0.043622518199163254
47,0.20435579725940803,0.01898567411424767,0.0006039801136011113,0.13271815746300528,7.92844280261223e-05,0.0007522402113548317,0.013775489526594634,0.00015969871895844988,0.014069531957698429,0.004270540234094103,0.003116222269107468,0.0016823867749020326,0.04351218742717415
48,0.20436615906403657,0.019140894431196286,0.0005901534609897446,0.13256747051900755,6.973306062781485e-05,0.000756178004364544,0.013628067746559188,0.00016858529913240338,0.014205310946172662,0.004252251137748363,0.003160837486593733,0.0016978305350268399,0.043395778012005816
49,0.2045512760349826,0.019201768112250585,0.0006031960201321968,0.1324364418528715,7.180729523248613e-05,0.0007519004555028389,0.013679691068029643,0.00014884103474020806,0.014350788024259134,0.004240488446127337,0.00316402917539225,0.0016710421352385762,0.043370737937078796
50,0.2049539597007339,0.019044395508710777,0.0005928777852422132,0.13285501050051748,6.977662337072969e-05,0.0007202685873980015,0.013624817726431575,0.00016813900564271745,0.014322778071313665,0.004313377398371594,0.003119543697937631,0.0016615473213020208,0.04368840349252182
51,0.20476206765712932,0.01912058605209733,0.0005890335796118328,0.132383044624187,6.0350958437317334e-05,0.0007914016745927832,0.013697931127993897,0.00016231487475286998,0.014309525913898793,0.004337887661687252,0.003161191557335634,0.0017245515448123846,0.04361550674382306
52,0.2045092552746866,0.019147533342230964,0.0005903089757739018,0.1325764386276434,6.40512500409943e-05,0.0007425500474173923,0.013621228953567833,0.00015511400557676117,0.014242070271989088,0.004263141701224339,0.0030592574346294805,0.0017227081838757988,0.04338521029738452
53,0.20460407961786492,0.01925938546642488,0.0006161312873059461,0.13255159372171432,6.192941662748046e-05,0.0007438802165892071,0.013717932523752386,0.00015686900230635115,0.014316766724941941,0.004246408408144876,0.003128146735571004,0.001688708593864375,0.04338050220966994
54,0.2045590036212326,0.019078612277735815,0.0005920827913634767,0.13234363518423664,6.764931515109018e-05,0.0007669571381931514,0.013670508526667846,0.0001670061923747142,0.014216254613118448,0.004258908378898713,0.003130068997004982,0.0017447005571503101,0.0435338439782721
55,0.20393704165041088,0.019034239540617098,0.0006063103300373491,0.13203199729976506,7.010234128783847e-05,0.000772980433755756,0.013591262112941831,0.000162170717728813,0.014094178478665752,0.004302329767695438,0.0030632675094049316,0.00167342842923838,0.0435092482892893
56,0.20509656021487718,0.019174695021260492,0.0005913119805710741,0.13308173907531082,7.175954103579612e-05,0.0007333797360595998,0.013702592478365085,0.00015100942255900766,0.014243414832256366,0.0043829975225810475,0.003134833434449971,0.0017156168738220138,0.04339666017688611
57,0.20436017573387466,0.019094797742751614,0.0005837848609661522,0.1323279038112461,7.228666548954599e-05,0.0007584110979167964,0.0136768460949709,0.0001546641956232046,0.014346267116189606,0.004273508850195782,0.0030627031466342208,0.0016596393193851456,0.04349405890182155
58,0.20439935891154948,0.019110508409529242,0.0006119656568893778,0.1323208702764056,6.97167307232638e-05,0.0007730342618652487,0.013583066114316044,0.00014142097226667175,0.014212429783951574,0.004193010113208152,0.0030953060813106122,0.0017668903635431293,0.043681984489645664
59,0.20392730702191997,0.01913048828971696,0.000575880403006891,0.13190165317330044,6.0592562818139884e-05,0.0007476361232776341,0.01365874127601014,0.00016288255334263546,0.014161197650274706,0.004190775737377262,0.0030756434519980955,0.0017255228976721475,0.04357937735632971
60,0.2046445446054474,0.019077517265642586,0.000612122711346965,0.13242151564203408,7.800394560942714e-05,0.0007788341900513666,0.013738252241229989,0.00016121281455883638,0.014209402817250104,0.00424803807432143,0.0031324393591920107,0.0017245515384676944,0.0436577625063526
61,0.20387889567872414,0.01916738443617087,0.0006010646790590371,0.13194833769225975,7.02626011194515e-05,0.0007672239681217213,0.013576139346466277,0.00015567691415681792,0.0142039924097438,0.004274789267202917,0.0030844491604645565,0.0016501042841935883,0.0433426236175979
62,0.20458153564141918,0.019174701259226042,0.0005911686830247596,0.13272507314165408,7.455253841417559e-05,0.0007785384726011643,0.013655419530926855,0.00015444617094928213,0.014109249364619153,0.004229070366136778,0.003149617955644456,0.0016973697130316333,0.043302537208289554
63,0.20436937347897152,0.019154862295790623,0.0006024445125245427,0.13235272329431902,8.344041289994664e-05,0.0008151442792741576,0.01350040108111725,0.00016075338488093279,0.01416309966843042,0.004283517321121822,0.0030320285825467526,0.0017392973742091737,0.043491894273593096
64,0.20461851909917628,0.019051295459462863,0.0005989322276545884,0.13237359431469362,7.113268817958116e-05,0.0007718259662452606,0.013634086665440023,0.00014477248668144746,0.014168940635545751,0.004234473798090564,0.003089049467250107,0.0017097797128573938,0.04387218924036828
65,0.20401008739647114,0.01898784043647151,0.0005854362772371244,0.13239706678925756,6.967805276454692e-05,0.0007779693215844999,0.013741286382009766,0.00014374382694661605,0.014119263090222035,0.004225299936803094,0.0031828433037331535,0.0016776430502424703,0.04336356738252116
66,0.2048290666922792,0.019114667221450176,0.0005878030291213377,0.13302331875688714,6.167931591224821e-05,0.0007395860220047405,0.013728824535142748,0.0001528487544928631,0.014142058147072126,0.004287086308846238,0.00306985320652146,0.0017190354763707354,0.04356855636675481
67,0.20470621263428473,0.019238985633047722,0.0005881142572374883,0.13242027472604007,6.848885744174183e-05,0.0007515586481914631,0.01379439486843956,0.0001537788076980226,0.014345099941397838,0.0043115816893686855,0.0030765661353276525,0.001767946906742167,0.04337162455385484
68,0.20497416217516673,0.01937321352037112,0.0006163399746982681,0.13251800464017058,6.234030450819514e-05,0.0007442327604404778,0.013678875687192758,0.00014914958675257817,0.014177202018512643,0.0042806852229134535,0.003101135834225683,0.0017114486852486499,0.043887576184545876
69,0.20512742471108247,0.01930251958121843,0.0005967557555900061,0.13292989154721166,8.712295423830842e-05,0.0007823917436819231,0.013664656477575414,0.00015646495545440097,0.014246700009786,0.004237733486987239,0.0031425995320183554,0.0017224423245282,0.04352896399492342
70,0.20458055829326133,0.019094402057849597,0.0006248368340206475,0.13234949957357392,8.086969786672033e-05,0.0007476905266413908,0.01361989249946316,0.0001601139555286436,0.014303711383483004,0.004322164950668037,0.0030409248098962702,0.0016781680435746394,0.043597348366433294
71,0.2046626437571523,0.019210467103195038,0.0006049021451500754,0.13269133232741215,6.366783022126921e-05,0.0007613268140217027,0.013632991897552857,0.00015649171851456252,0.014190936758055023,0.00419803849080135,0.0030372337950484874,0.0016843660041181636,0.04352777274056826
72,0.20461446345179699,0.019107031461055416,0.0006174270084739556,0.13276020899628596,6.425162533354839e-05,0.0007881362176701951,0.013643166052500879,0.00014641939187408592,0.01412935595543973,0.004283278774008832,0.0031056941496875345,0.0017055607788044966,0.04348054545922082
73,0.20406955420870862,0.01897183314137243,0.0006040839058608665,0.13229219642798362,7.198332701053765e-05,0.0007388714555832486,0.013665128622972951,0.00014682810395314007,0.014123362742590195,0.00422187151390673,0.003089451382801661,0.001675619994393527,0.04362559182432818
74,0.2041933892526891,0.018986280003746695,0.0006081031484373612,0.13251302947660573,7.850646291514233e-05,0.0007720482478875941,0.013638208952905764,0.00016112149962132865,0.014151191238466957,0.004252815348444701,0.0031293330133588975,0.0016456330396336647,0.04333940114511287
75,0.2040100719749385,0.019102565675249497,0.0006466436031597059,0.13194881270796915,7.941521385964558e-05,0.0007580630762474157,0.013598604639239361,0.00014535013882956819,0.014142220130271005,0.004275410204428481,0.0031326629807592837,0.0017416671407105022,0.04363494080226565
76,0.2045644354255134,0.019153821474822103,0.0006087618386074475,0.13228467177211536,6.615477239522751e-05,0.0007562766875464992,0.013645674914380417,0.00015431346673418445,0.014253026095384475,0.004211018778975601,0.003115553754625103,0.0017038726747430856,0.04368263116419204
77,0.20445143073467031,0.019101990287610605,0.0006001878041722852,0.13246804222876954,6.594707005155342e-05,0.0007733860115132984,0.01374656812511253,0.00014674230222484552,0.014235531533154338,0.0042482543145166895,0.0030993228582957577,0.0016957598987907615,0.043571877356982994
78,0.20341889081677111,0.01897092436026686,0.0005880853475858452,0.1313761978288769,6.334632782917975e-05,0.0007317584883296995,0.013795080947548898,0.0001616613240927063,0.014191696117234458,0.004311197922777383,0.003024519776586812,0.0017069787949401762,0.04351937366240666
79,0.20389271267633657,0.01915454989703031,0.0005814720461743553,0.13204273835947086,7.140559943466878e-05,0.0007861293411351759,0.013654757311030177,0.0001499370401594264,0.014163833118253925,0.004227629654348949,0.003122557998505962,0.0016511198331270267,0.043505643147478915
80,0.2047023370490931,0.019144943109621865,0.0006074468729531167,0.13256018467997147,8.000801640652772e-05,0.0007512131604377898,0.013819582279146585,0.00015073002435622604,0.014125721757082252,0.004351757573985302,0.0030997617170722214,0.0016676590373750438,0.04337580137679752
81,0.2038661510718957,0.01911516521196481,0.0005875481234309317,0.13201975049358594,6.948059630104166e-05,0.000742561084538067,0.013548786251207548,0.00016244500022171018,0.014185069275657805,0.00429223594967988,0.0031333235610832275,0.0016839680427532529,0.043409216317034253
82,0.20429648993196464,0.019105256239568113,0.0006339396990502861,0.13238045333870513,7.279834657436813e-05,0.0007676032342667382,0.013541642238181054,0.0001639543578533915,0.01416534634352341,0.004241114402642843,0.003051644778248526,0.0016704564663363854,0.0435224681035012
83,0.20502329488992366,0.019034601900785205,0.0005807254503517922,0.1330525240135664,6.454592891859253e-05,0.0007705465086959989,0.013907333363182102,0.00015099857634756275,0.014298034249028839,0.004212537739438209,0.0030121409419696567,0.0016509184820035305,0.0436042415051725
84,0.20406681361675177,0.019013676345912008,0.0006061789988947577,0.13212525326783126,7.437685852529513e-05,0.0007879162137978638,0.013633812811172584,0.00016243637360148413,0.014261801290442615,0.0043153244251098516,0.00318050033148456,0.0017076218177612742,0.04340596469710504
85,0.20477086670614417,0.01912788280005617,0.0005754582289118976,0.1325804317370168,7.04582670189186e-05,0.0007474788163144317,0.013719515835702687,0.0001617931079212903,0.014354709850636927,0.004309563501567658,0.0031828597519250176,0.0016916629593323107,0.043570329750837085
86,0.2036140058599288,0.01891862408790114,0.0005953514122753618,0.1320432203914714,6.872642276572794e-05,0.0007742415361040754,0.013671501355621167,0.00014245050341342587,0.014144978455249334,0.004225822723157608,0.0031025127350116175,0.001660315478250101,0.04333351601797973
87,0.20396216781189425,0.0190306321919196,0.0005912388215242406,0.13200261698404667,7.274206612812228e-05,0.0007779511182823894,0.013762483914272408,0.00015606991305293128,0.014282345394009594,0.004223540143293892,0.0031317507513277756,0.001663011450856411,0.0433571239329094
88,0.2044378216456752,0.019276693907853484,0.0006021390602106285,0.1324137243966961,7.33827348357488e-05,0.000786506718719467,0.013680504963737187,0.00015196259782938702,0.014357329971225562,0.004207349824490676,0.003114434736903278,0.001695699814287874,0.04329266923172396
89,0.20533709062666894,0.019173873070583852,0.0006005086765344469,0.13305670870543085,6.643359169560186e-05,0.0007534676849658643,0.01366993654792977,0.00017285407902449637,0.014286811739951744,0.004253110969632012,0.00313569715266521,0.0017028039885975843,0.04395924282602412
90,0.20371563874099072,0.019183129058440197,0.0006000189498940587,0.13201671893468292,6.349342839071823e-05,0.0007461075285392422,0.01356769679961156,0.00014496070864976408,0.014121911173334271,0.004245492240685816,0.003078642588414997,0.0016730074247189536,0.04326986397505615
91,0.20511667054016372,0.01910788912920602,0.0006051984196746182,0.1328147841662827,7.328946808904108e-05,0.0007791737366568174,0.013805432967334256,0.00015209900174543192,0.01421233129804892,0.004256241647917727,0.0031228960507801887,0.0017183938193251298,0.04377792675125596
92,0.20460685511343793,0.01928715983194946,0.0006191388465526285,0.1326815493395641,6.602731301205175e-05,0.0007618754927000279,0.013574332104852196,0.0001483736571908813,0.014110348560848448,0.004257756020725861,0.0030445129090123247,0.0016652686258377682,0.0435029940069663
93,0.20367133248956443,0.019093626329999502,0.0006342580751233093,0.13189046528807805,7.773230661907677e-05,0.0007649547661830041,0.013689564194085223,0.0001568143916818499,0.01399712443563828,0.004229444841253292,0.0031314442891309897,0.0016327361492322798,0.043481500575326196
94,0.2048724145216789,0.0192757409895773,0.0005931452352596073,0.13251843340326294,7.105384823588584e-05,0.0007532749311966291,0.013706663913061677,0.00015043695599838172,0.014315799715513534,0.00429054033608169,0.0030491224430513643,0.0016759796327012225,0.04375863090446848
95,0.20471661939943364,0.019212371819474303,0.0005914851060126338,0.13256458179015584,7.446758016266115e-05,0.0007600581768082582,0.013641545262617166,0.00015712171116889518,0.014259351603267011,0.00425863427447428,0.0030620125156855787,0.0016557120821718413,0.04354326726212545
96,0.20455826917887643,0.018971308740467374,0.0006258058088491443,0.1324947338043669,6.60300634599303e-05,0.000752550563568839,0.013621263647963526,0.00015119531606896586,0.014051341574295552,0.004316418830772597,0.0030831684897342565,0.0017060138922744858,0.043873567269171104
97,0.20474732211277893,0.019063081587155847,0.0006116681545446506,0.13271213790322578,7.889651566469303e-05,0.0007493202721172745,0.013674823405302933,0.00015783819660367772,0.014353566849395451,0.00425851973486582,0.003053577179056015,0.0017156132759011625,0.043466266020519236
98,0.204710794367426,0.019145438195418696,0.0005948427324630317,0.13264842518707293,5.752558606130009e-05,0.0007638489294916335,0.013682658499036453,0.00015810908982253166,0.014232742583257286,0.004290846530860834,0.0030963430854673763,0.0017021488366287365,0.0433737517793719
99,0.20472660629755196,0.01912565446200812,0.0005972945055347405,0.13262464571546057,7.053467421141302e-05,0.0007435253368430169,0.013788875770672029,0.00014393516640695761,0.014287302698806795,0.004256627199171651,0.0030629128329236893,0.0016919301210859216,0.04351806605502666
100,0.20448799210841667,0.01907508420160709,0.0005976608911548061,0.13252961090173757,7.889891988473515e-05,0.0007646445040665052,0.013574509928332541,0.00015033380242057408,0.014242605292749096,0.004288996002111316,0.0030335594753061763,0.001648676893608832,0.04349634189533585
101,0.20470138972198698,0.019271928393149573,0.0005918782331167123,0.13264284626327622,6.428431147269762e-05,0.0007470685586222732,0.013812705614215727,0.0001632885479677329,0.014309167995123198,0.0042296374631877135,0.003044080935592156,0.0016886441139332136,0.043426831076052476
102,0.20462462612173624,0.019082785088561777,0.0006058419257716842,0.13246095428080185,7.116616654981097e-05,0.0007837773530352975,0.013795558149477905,0.00016354324074132644,0.014187743649760094,0.004225950469778837,0.003146763309741878,0.0017653905972828416,0.04350949590106468
103,0.20462078539461775,0.019165871417952337,0.0006217283982857878,0.1324626236494718,7.631772425849704e-05,0.0007408116875908504,0.013670706966059645,0.00014568498231829757,0.014332264218342423,0.004330942700680859,0.0030800980683388054,0.0016539212232125164,0.043536427347651466
104,0.20464054321208747,0.01919140658027267,0.0006002412605791634,0.1325390520666155,6.665742723204465e-05,0.0007499835202085094,0.013793127811601904,0.00016919366021344846,0.014114449645160423,0.004314172464942716,0.003104022858018246,0.0016724200836715918,0.04356987683215849
105,0.20422402632215644,0.019019965373130946,0.000603531261529438,0.13237966190992956,6.388763890430001e-05,0.0007679290668959654,0.013826688057979684,0.00015479924723454502,0.014141693068408501,0.004264728836531051,0.003068359945660676,0.0016790212897862568,0.04336800423467789
106,0.20406662424635424,0.01897529819684284,0.000604652618491225,0.13226294063938046,6.922733768822655e-05,0.0007415154818911679,0.013648055793983963,0.0001490568098666897,0.014085310921873397,0.004232536491700888,0.003018998631544402,0.0017480841657985158,0.04361148202018006
107,0.20434286915936706,0.018982352052230037,0.000626130462492982,0.13246629877092334,6.895379463458844e-05,0.0007766621699752909,0.013701040457264016,0.00014843334378099676,0.014273001105651347,0.004234678570601741,0.003044415491346736,0.0017128395729520505,0.04344463968421171
108,0.2043822011827961,0.019096520908599923,0.0005838086343820285,0.13249365958057324,6.951251890422248e-05,0.0007738646948801055,0.013645048030065787,0.00014700650699027258,0.01413171356938666,0.004324214053882141,0.0031252233531644954,0.0017377814347147365,0.04335621319635978
109,0.204667737840601,0.019247668710109772,0.0005805384342907544,0.1326183097269662,6.022277766939285e-05,0.0007829265851494378,0.013737018181982408,0.0001578468931335443,0.014009494003232382,0.00421345489987354,0.0031184780796093517,0.0017016359593373673,0.04369763783631411
